Date,Order #,N. Revenue (formatted),Status,Customer,Customer type,Product(s),Items sold,N. Revenue,State,Age,Gender,Product Count,Avg Revenue per Item,Interest,Probability of Interest,Viability of Monthly Subscription Plan
2023-04-01 20:38:31,9097.0,82.7,0,3946,0,988,3.0,74.7,2,30,0,3.0,24.900000000000002,0,0.0006295982875667532,0
2023-04-01 20:37:10,9096.0,57.8,0,982,0,1011,2.0,49.8,4,31,0,2.0,24.9,0,6.231576806952512e-05,0
2023-04-01 20:35:49,9095.0,32.9,0,4277,0,370,1.0,24.9,4,32,0,1.0,24.9,0,8.265327888663345e-08,0
2023-04-01 20:22:22,9093.0,57.8,0,5941,0,398,2.0,49.8,5,33,0,2.0,24.9,0,2.3759404028160703e-06,0
2023-04-01 20:20:00,9092.0,184.7,0,5550,0,295,4.0,176.7,1,28,0,4.0,44.175,0,0.0006526173514960377,0
2023-04-01 20:14:30,9091.0,57.8,0,6525,0,398,2.0,49.8,1,29,0,2.0,24.9,0,1.3926414471298484e-06,0
2023-04-01 19:18:24,9090.0,32.9,0,4869,0,370,1.0,24.9,4,31,0,1.0,24.9,0,1.2981716689033965e-07,0
2023-04-01 19:10:33,9089.0,32.9,0,4204,0,370,1.0,24.9,0,25,0,1.0,24.9,0,1.6452259670006605e-07,0
2023-04-01 19:07:33,9088.0,57.8,0,3929,0,316,2.0,49.8,8,36,0,2.0,24.9,0,2.111482583467912e-06,0
2023-04-01 19:03:59,9087.0,32.9,0,361,0,291,1.0,24.9,6,34,0,1.0,24.9,0,5.854145699592286e-08,0
2023-04-01 18:58:18,9085.0,57.8,0,1720,0,398,2.0,49.8,2,30,0,2.0,24.9,0,1.2416911334225824e-06,0
2023-04-01 18:56:13,9084.0,32.9,0,1865,0,370,1.0,24.9,4,32,0,1.0,24.9,0,7.276795221971142e-08,0
2023-04-01 18:53:00,9083.0,32.9,0,134,0,291,1.0,24.9,4,32,0,1.0,24.9,0,4.361173882679735e-08,0
2023-04-01 18:50:58,9082.0,36.9,0,4197,0,291,1.0,24.9,1,28,0,1.0,24.9,0,3.0000942295812684e-08,0
2023-04-01 18:49:00,9081.0,32.9,0,6745,0,370,1.0,24.9,9,38,0,1.0,24.9,0,1.2608344289165895e-07,0
2023-04-01 18:13:11,9080.0,32.9,0,5968,0,370,1.0,24.9,4,31,0,1.0,24.9,0,1.378874743591317e-07,0
2023-04-01 17:59:06,9079.0,57.8,0,5638,0,1011,2.0,49.8,2,31,0,2.0,24.9,0,2.612693894126198e-05,0
2023-04-01 17:55:20,9078.0,82.7,0,2915,0,988,3.0,74.7,0,26,0,3.0,24.900000000000002,0,0.0010406536018137708,0
2023-04-01 17:44:23,9076.0,57.8,0,1949,0,316,2.0,49.8,8,36,0,2.0,24.9,0,1.9027027464502571e-06,0
2023-04-01 17:37:56,9075.0,57.8,0,4268,0,316,2.0,49.8,4,32,0,2.0,24.9,0,1.2235499845147981e-06,0
2023-04-01 17:29:10,9074.0,32.9,0,4698,0,291,1.0,24.9,5,33,0,1.0,24.9,0,6.421910616672344e-08,0
2023-04-01 17:18:27,9072.0,107.6,0,3511,0,1027,4.0,99.6,1,28,0,4.0,24.9,0,0.019349769931229527,0
2023-04-01 17:16:34,9071.0,82.7,0,262,0,1088,3.0,74.7,5,34,0,3.0,24.900000000000002,0,0.0008870709830977806,0
2023-04-01 17:02:53,9069.0,107.7,0,5543,0,317,3.0,99.7,9,37,0,3.0,33.233333333333334,0,3.109776856847861e-05,0
2023-04-01 16:58:45,9068.0,32.9,0,3334,0,291,1.0,24.9,1,27,0,1.0,24.9,0,7.845941100701302e-08,0
2023-04-01 16:52:50,9067.0,57.8,0,297,0,316,2.0,49.8,0,26,0,2.0,24.9,0,1.3006489381295968e-06,0
2023-04-01 16:45:21,9066.0,57.8,0,4955,0,316,2.0,49.8,5,33,0,2.0,24.9,0,1.4641988785655811e-06,0
2023-04-01 16:45:14,9065.0,82.8,0,1787,0,292,2.0,74.8,1,29,0,2.0,37.4,0,1.0040434194510992e-07,0
2023-04-01 16:43:37,9064.0,57.8,0,3404,0,316,2.0,49.8,8,36,0,2.0,24.9,0,2.0604720440820934e-06,0
2023-04-01 16:42:25,9063.0,32.9,0,5444,0,370,1.0,24.9,7,36,1,1.0,24.9,0,8.933354311786927e-08,0
2023-04-01 16:32:52,9062.0,57.8,0,4066,0,316,2.0,49.8,13,41,0,2.0,24.9,0,4.331123739881207e-06,0
2023-04-01 16:20:10,9061.0,32.9,0,6779,0,370,1.0,24.9,9,37,0,1.0,24.9,0,1.9264197742938743e-07,0
2023-04-01 16:10:42,9060.0,32.9,0,4098,0,291,1.0,24.9,8,36,0,1.0,24.9,0,9.526130537626433e-08,0
2023-04-01 16:03:15,9057.0,57.8,0,4054,0,398,2.0,49.8,4,32,0,2.0,24.9,0,1.874706302548921e-06,0
2023-04-01 16:03:23,9058.0,61.8,0,3012,0,1011,2.0,49.8,13,41,0,2.0,24.9,0,9.129098164166685e-05,0
2023-04-01 15:59:30,9055.0,107.6,0,6966,1,1001,4.0,99.6,9,38,0,4.0,24.9,0,0.026400117719219476,0
2023-04-01 15:42:14,9053.0,137.8,0,452,0,211,2.0,129.8,9,37,0,2.0,64.9,0,3.465357101495181e-09,0
2023-04-01 15:38:38,9052.0,57.8,0,1906,1,316,2.0,49.8,6,35,0,2.0,24.9,0,9.211331342295965e-07,0
2023-04-01 15:24:43,9051.0,57.8,0,6337,0,316,2.0,49.8,15,45,1,2.0,24.9,0,2.8262739655207426e-06,0
2023-04-01 15:21:38,9050.0,32.9,0,4650,0,370,1.0,24.9,10,39,0,1.0,24.9,0,1.304495765273368e-07,0
2023-04-01 15:10:24,9049.0,32.9,0,5996,0,291,1.0,24.9,5,34,0,1.0,24.9,0,4.544420676544474e-08,0
2023-04-01 15:09:48,9048.0,137.8,0,4425,0,637,2.0,129.8,1,28,0,2.0,64.9,0,2.0201577021359175e-08,0
2023-04-01 15:09:33,9047.0,57.8,0,6324,0,316,2.0,49.8,13,40,0,2.0,24.9,0,7.447976234867145e-06,0
2023-04-01 14:57:32,9044.0,57.8,0,264,0,316,2.0,49.8,14,43,0,2.0,24.9,0,2.684607973949945e-06,0
2023-04-01 14:49:28,9042.0,77.9,0,188,0,132,1.0,69.9,5,34,0,1.0,69.9,0,5.075135056553399e-13,0
2023-04-01 14:47:13,9041.0,107.8,0,7074,0,93,2.0,99.8,5,34,0,2.0,49.9,0,8.743925497413993e-09,0
2023-04-01 14:44:41,9040.0,32.9,0,547,0,370,1.0,24.9,9,37,0,1.0,24.9,0,1.3846191994170313e-07,0
2023-04-01 14:26:58,9038.0,82.7,0,2881,0,1019,3.0,74.7,9,38,0,3.0,24.900000000000002,0,0.0012514047332652085,0
2023-04-01 14:17:47,9037.0,57.8,0,6283,0,985,2.0,49.8,5,34,0,2.0,24.9,0,3.623646561281186e-05,0
2023-04-01 13:43:25,9035.0,32.9,0,3092,0,370,1.0,24.9,2,31,0,1.0,24.9,0,3.8800172255227596e-08,0
2023-04-01 13:36:17,9034.0,272.5,0,5105,1,461,5.0,264.5,2,31,0,5.0,52.9,0,0.1499183732761355,0
2023-04-01 13:24:44,9032.0,32.9,0,353,0,370,1.0,24.9,13,42,0,1.0,24.9,0,1.5887581554477818e-07,0
2023-04-01 13:17:48,9031.0,82.7,0,350,0,366,3.0,74.7,8,36,0,3.0,24.900000000000002,0,4.510754264655975e-05,0
2023-04-01 13:15:57,9030.0,32.9,0,3742,0,370,1.0,24.9,14,43,0,1.0,24.9,0,2.1946095877999605e-07,0
2023-04-01 12:30:11,9025.0,57.8,0,3313,0,398,2.0,49.8,5,33,0,2.0,24.9,0,2.0856613639759894e-06,0
2023-04-01 12:29:03,9024.0,57.8,0,3371,1,1011,2.0,49.8,9,37,0,2.0,24.9,0,9.31470293012456e-05,0
2023-04-01 12:24:28,9023.0,57.9,0,2633,0,154,1.0,49.9,9,36,1,1.0,49.9,0,2.5370558907720346e-10,0
2023-04-01 12:16:31,9022.0,82.7,0,351,1,988,3.0,74.7,13,40,0,3.0,24.900000000000002,0,0.003681296761026415,0
2023-04-01 12:14:15,9021.0,32.9,0,3887,0,291,1.0,24.9,13,42,0,1.0,24.9,0,1.263895243016443e-07,0
2023-04-01 12:11:56,9020.0,32.9,0,5816,0,370,1.0,24.9,5,34,0,1.0,24.9,0,6.876778963721001e-08,0
2023-04-01 12:04:51,9018.0,32.9,0,2711,1,370,1.0,24.9,0,25,0,1.0,24.9,0,1.4976563008155e-07,0
2023-04-01 11:56:40,9016.0,32.9,0,1333,0,370,1.0,24.9,5,34,0,1.0,24.9,0,5.4135873073083166e-08,0
2023-04-01 11:33:02,9015.0,77.9,0,6053,0,656,1.0,69.9,4,32,0,1.0,69.9,0,1.4875134858660774e-11,0
2023-04-01 11:28:04,9014.0,32.9,0,2711,0,291,1.0,24.9,5,34,0,1.0,24.9,0,3.832233700093661e-08,0
2023-04-01 11:25:00,9013.0,61.8,0,871,0,316,2.0,49.8,1,29,1,2.0,24.9,0,3.7678381965810463e-07,0
2023-04-01 11:16:06,9012.0,32.9,0,3989,0,291,1.0,24.9,13,39,0,1.0,24.9,0,4.4733944384396507e-07,0
2023-04-01 11:12:13,9011.0,57.8,0,2802,1,398,2.0,49.8,8,36,0,2.0,24.9,0,3.032306127057211e-06,0
2023-04-01 11:00:10,9010.0,32.9,0,805,0,291,1.0,24.9,1,28,0,1.0,24.9,0,4.546821389703494e-08,0
2023-04-01 10:54:09,9009.0,32.9,0,6695,0,291,1.0,24.9,1,27,0,1.0,24.9,0,9.475812310322121e-08,0
2023-04-01 10:51:33,9007.0,32.9,0,5872,0,291,1.0,24.9,13,41,0,1.0,24.9,0,2.1416138878967938e-07,0
2023-04-01 10:50:48,9006.0,107.6,0,2414,0,1001,4.0,99.6,13,40,0,4.0,24.9,0,0.08203007228545862,0
2023-04-01 10:39:07,9003.0,32.9,0,3101,0,370,1.0,24.9,4,32,0,1.0,24.9,0,7.870152892851038e-08,0
2023-04-01 10:30:19,9001.0,57.8,0,5509,0,398,2.0,49.8,8,36,0,2.0,24.9,0,3.5984713411666267e-06,0
2023-04-01 10:17:55,9000.0,32.9,0,2139,0,370,1.0,24.9,13,40,0,1.0,24.9,0,4.061023234340883e-07,0
2023-04-01 10:17:12,8999.0,57.8,0,926,0,398,2.0,49.8,6,35,0,2.0,24.9,0,1.3961342299374182e-06,0
2023-04-01 10:13:49,8998.0,32.9,0,4254,0,291,1.0,24.9,5,33,0,1.0,24.9,0,6.343715109659503e-08,0
2023-04-01 10:12:47,8997.0,127.8,0,5772,0,952,2.0,119.8,5,33,0,2.0,59.9,0,2.791727911978994e-07,0
2023-04-01 09:45:41,8996.0,57.8,0,1498,0,316,2.0,49.8,8,36,1,2.0,24.9,0,1.8897374465389213e-06,0
2023-04-01 09:42:20,8995.0,92.8,0,1503,0,424,2.0,84.8,7,35,0,2.0,42.4,0,2.2751133472002922e-07,0
2023-04-01 09:40:45,8994.0,32.9,0,2411,0,291,1.0,24.9,15,45,0,1.0,24.9,0,1.0234141399998238e-07,0
2023-04-01 09:36:34,8993.0,57.8,0,4925,0,1011,2.0,49.8,5,33,0,2.0,24.9,0,5.921366710830862e-05,0
2023-04-01 09:33:31,8992.0,36.9,0,864,1,370,1.0,24.9,4,32,0,1.0,24.9,0,3.795642463346095e-08,0
2023-04-01 09:30:48,8991.0,67.9,0,5505,0,735,1.0,59.9,13,40,0,1.0,59.9,0,1.1678256243826492e-09,0
2023-04-01 09:30:06,8990.0,57.8,0,6100,0,316,2.0,49.8,7,35,0,2.0,24.9,0,2.0895292663306246e-06,0
2023-04-01 09:17:54,8989.0,32.9,0,1469,0,291,1.0,24.9,13,40,0,1.0,24.9,0,2.5799336400611576e-07,0
2023-04-01 09:01:08,8987.0,32.9,0,4040,0,370,1.0,24.9,5,33,0,1.0,24.9,0,9.556018883421638e-08,0
2023-04-01 09:00:07,8986.0,57.8,0,1038,0,316,2.0,49.8,13,40,0,2.0,24.9,0,5.665369015973219e-06,0
2023-04-01 08:55:45,8984.0,36.9,0,5355,0,370,1.0,24.9,7,35,0,1.0,24.9,0,7.572224847104261e-08,0
2023-04-01 08:45:38,8981.0,32.9,0,2036,0,370,1.0,24.9,2,31,0,1.0,24.9,0,3.696979565920119e-08,0
2023-04-01 08:33:28,8979.0,32.9,0,6126,0,291,1.0,24.9,9,36,0,1.0,24.9,0,1.882670270751808e-07,0
2023-04-01 08:32:23,8978.0,57.8,0,3427,0,316,2.0,49.8,0,27,0,2.0,24.9,0,1.0250572453827894e-06,0
2023-04-01 08:10:33,8977.0,32.9,0,4426,0,291,1.0,24.9,14,44,0,1.0,24.9,0,9.921177676912259e-08,0
2023-04-01 08:06:40,8976.0,57.8,0,5209,0,316,2.0,49.8,7,35,0,2.0,24.9,0,1.996486232304972e-06,0
2023-04-01 07:57:22,8975.0,32.9,0,2456,0,370,1.0,24.9,6,34,0,1.0,24.9,0,1.0131780940402703e-07,0
2023-04-01 07:33:34,8974.0,32.9,0,7045,0,370,1.0,24.9,7,35,0,1.0,24.9,0,1.4921127377163257e-07,0
2023-04-01 07:32:33,8973.0,32.9,0,5369,0,291,1.0,24.9,5,34,0,1.0,24.9,0,4.445349608077331e-08,0
2023-04-01 07:28:40,8972.0,57.8,0,5368,0,316,2.0,49.8,7,35,0,2.0,24.9,0,2.0147614181405335e-06,0
2023-04-01 07:27:14,8971.0,32.9,0,7126,0,370,1.0,24.9,13,41,0,1.0,24.9,0,3.502893282987332e-07,0
2023-04-01 07:22:22,8970.0,57.8,0,6400,0,316,2.0,49.8,1,29,0,2.0,24.9,0,9.115658837619326e-07,0
2023-04-01 07:12:20,8969.0,32.9,0,5287,0,370,1.0,24.9,14,44,0,1.0,24.9,0,1.5822570979835251e-07,0
2023-04-01 07:12:09,8968.0,57.8,0,2129,0,316,2.0,49.8,0,26,0,2.0,24.9,0,1.456244715962581e-06,0
2023-04-01 07:01:55,8964.0,57.8,0,4411,0,316,2.0,49.8,1,27,0,2.0,24.9,0,1.8964609814291757e-06,0
2023-04-01 06:58:42,8963.0,57.8,0,3430,0,316,2.0,49.8,13,40,0,2.0,24.9,0,6.461272416963859e-06,0
2023-04-01 06:34:02,8961.0,57.8,0,4090,0,316,2.0,49.8,13,39,0,2.0,24.9,0,1.0180550918547434e-05,0
2023-04-01 06:30:20,8960.0,32.9,0,5780,0,370,1.0,24.9,5,33,0,1.0,24.9,0,1.0531272583039263e-07,0
2023-04-01 06:15:58,8957.0,32.9,0,2780,0,291,1.0,24.9,6,34,0,1.0,24.9,0,6.795393500387923e-08,0
2023-04-01 06:16:26,8959.0,32.9,0,5775,0,370,1.0,24.9,8,36,0,1.0,24.9,0,1.609546190619345e-07,0
2023-04-01 06:16:00,8958.0,32.9,0,1138,0,370,1.0,24.9,0,27,1,1.0,24.9,0,6.192590704680741e-08,0
2023-04-01 06:14:29,8956.0,82.7,0,3254,0,1088,3.0,74.7,13,41,0,3.0,24.900000000000002,0,0.00497325086489372,0
2023-04-01 06:02:41,8955.0,57.8,0,3831,0,316,2.0,49.8,13,42,0,2.0,24.9,0,2.8588166985740387e-06,0
2023-04-01 05:42:16,8952.0,32.9,0,2890,1,291,1.0,24.9,14,43,0,1.0,24.9,0,1.360552030043472e-07,0
2023-04-01 05:34:49,8951.0,57.8,0,2890,0,1011,2.0,49.8,8,36,0,2.0,24.9,0,8.168883381807713e-05,0
2023-04-01 04:04:14,8950.0,92.8,0,7237,0,350,2.0,84.8,0,25,0,2.0,42.4,0,2.744941992780631e-07,0
2023-04-01 03:21:41,8949.0,57.8,0,462,0,316,2.0,49.8,1,28,0,2.0,24.9,0,1.0120145440183245e-06,0
2023-04-01 01:59:37,8947.0,32.9,0,597,0,291,1.0,24.9,1,29,0,1.0,24.9,0,2.985575293867736e-08,0
2023-04-01 01:44:56,8946.0,32.9,0,1524,0,291,1.0,24.9,6,35,0,1.0,24.9,0,4.185681835795413e-08,0
2023-04-01 01:37:40,8945.0,67.9,0,7024,0,450,1.0,59.9,5,33,0,1.0,59.9,0,5.95760741664906e-11,0
2023-04-01 01:37:02,8944.0,67.9,0,1906,0,735,1.0,59.9,7,35,0,1.0,59.9,0,2.7309271469834107e-10,0
2023-04-01 01:08:20,8942.0,57.8,0,6072,0,316,2.0,49.8,2,30,0,2.0,24.9,0,1.0361718958896414e-06,0
2023-04-01 01:07:21,8941.0,32.9,0,5570,1,370,1.0,24.9,9,37,0,1.0,24.9,0,1.7937307842323234e-07,0
2023-04-01 00:46:55,8940.0,32.9,0,5284,0,370,1.0,24.9,4,32,0,1.0,24.9,0,8.92989989865141e-08,0
2023-04-01 00:36:43,8939.0,57.8,0,2348,1,1011,2.0,49.8,7,35,0,2.0,24.9,0,6.732082526032164e-05,0
2023-04-01 00:36:16,8938.0,57.8,0,909,0,316,2.0,49.8,14,43,0,2.0,24.9,0,2.823808580402454e-06,0
2023-04-01 00:26:09,8937.0,177.6,0,2386,0,160,4.0,169.6,4,32,0,4.0,42.4,0,0.00026764558246478555,0
2023-04-01 00:20:52,8936.0,92.8,0,2832,0,727,2.0,84.8,14,44,0,2.0,42.4,0,1.4338547235850756e-06,0
2023-04-01 00:14:17,8934.0,57.8,0,1028,0,316,2.0,49.8,5,33,0,2.0,24.9,0,1.210689899593206e-06,0
2023-04-01 00:10:54,8931.0,32.9,0,6936,0,370,1.0,24.9,15,45,0,1.0,24.9,0,2.0022298317581857e-07,0
2023-04-01 00:09:37,8930.0,57.8,0,6473,0,398,2.0,49.8,4,32,0,2.0,24.9,0,2.1751388943228136e-06,0
2023-03-31 23:16:13,8929.0,32.9,0,5587,0,370,1.0,24.9,0,27,0,1.0,24.9,0,7.850561388153016e-08,0
2023-03-31 22:48:45,8928.0,82.7,0,3739,1,366,3.0,74.7,0,25,0,3.0,24.900000000000002,0,6.074855800099285e-05,0
2023-03-31 22:44:24,8927.0,32.9,0,6884,0,291,1.0,24.9,15,45,0,1.0,24.9,0,1.313366986103259e-07,0
2023-03-31 22:29:56,8926.0,32.9,0,1628,0,370,1.0,24.9,5,33,0,1.0,24.9,0,8.477030972517669e-08,0
2023-03-31 22:29:18,8925.0,57.8,0,4680,0,316,2.0,49.8,1,28,0,2.0,24.9,0,1.2728283063291198e-06,0
2023-03-31 22:07:53,8923.0,57.8,0,6749,0,398,2.0,49.8,4,31,0,2.0,24.9,0,3.3600653422116563e-06,0
2023-03-31 22:05:51,8922.0,57.8,0,6280,0,316,2.0,49.8,4,32,0,2.0,24.9,0,1.3945302368568451e-06,0
2023-03-31 21:53:08,8919.0,32.9,0,3800,0,370,1.0,24.9,7,35,0,1.0,24.9,0,1.2647922266325942e-07,0
2023-03-31 21:53:23,8920.0,32.9,0,1815,0,370,1.0,24.9,0,26,0,1.0,24.9,0,9.768723432344592e-08,0
2023-03-31 21:40:36,8917.0,32.9,0,6051,0,370,1.0,24.9,9,37,0,1.0,24.9,0,1.8936577837904327e-07,0
2023-03-31 21:32:42,8915.0,32.9,0,6236,0,291,1.0,24.9,13,41,0,1.0,24.9,0,2.2143500435775798e-07,0
2023-03-31 21:25:48,8914.0,57.8,0,1143,0,316,2.0,49.8,4,32,0,2.0,24.9,0,1.0607067875516774e-06,0
2023-03-31 21:18:42,8913.0,57.8,0,1300,0,1011,2.0,49.8,13,42,0,2.0,24.9,0,0.00010065656673917431,0
2023-03-31 21:11:18,8912.0,32.9,0,6367,0,291,1.0,24.9,13,42,0,1.0,24.9,0,1.4672329863714698e-07,0
2023-03-31 21:05:56,8911.0,32.9,0,3241,0,370,1.0,24.9,2,31,0,1.0,24.9,0,3.985168649191066e-08,0
2023-03-31 21:00:37,8908.0,32.9,0,6700,0,370,1.0,24.9,9,37,0,1.0,24.9,0,1.963236717054757e-07,0
2023-03-31 20:55:02,8905.0,32.9,0,3550,0,370,1.0,24.9,5,33,0,1.0,24.9,0,9.425014015823653e-08,0
2023-03-31 20:53:44,8904.0,32.9,0,2747,0,370,1.0,24.9,4,32,0,1.0,24.9,0,7.839089529925529e-08,0
2023-03-31 20:51:35,8903.0,32.9,0,1901,0,291,1.0,24.9,5,33,0,1.0,24.9,0,5.674351933928881e-08,0
2023-03-31 20:44:14,8902.0,57.8,0,4841,0,398,2.0,49.8,5,33,0,2.0,24.9,0,2.305856058815438e-06,0
2023-03-31 20:42:43,8901.0,36.9,0,3403,0,291,1.0,24.9,7,35,0,1.0,24.9,0,4.5409005673638895e-08,0
2023-03-31 20:39:21,8899.0,32.9,0,990,0,370,1.0,24.9,9,36,0,1.0,24.9,0,2.202318775726277e-07,0
2023-03-31 20:37:29,8898.0,32.9,0,4136,0,291,1.0,24.9,5,34,0,1.0,24.9,0,4.209079466241108e-08,0
2023-03-31 20:26:55,8895.0,32.9,0,1629,0,291,1.0,24.9,2,30,0,1.0,24.9,0,3.663103177464953e-08,0
2023-03-31 20:25:33,8894.0,32.9,0,6368,0,370,1.0,24.9,5,33,0,1.0,24.9,0,1.097694599707034e-07,0
2023-03-31 20:18:03,8893.0,32.9,0,1695,0,291,1.0,24.9,14,43,0,1.0,24.9,0,1.3201342397218427e-07,0
2023-03-31 20:16:21,8892.0,57.8,0,5525,0,985,2.0,49.8,13,41,0,2.0,24.9,0,0.00016764516979231287,0
2023-03-31 20:07:02,8890.0,32.9,0,6195,0,291,1.0,24.9,1,29,0,1.0,24.9,0,4.0629814767094346e-08,0
2023-03-31 20:05:35,8889.0,57.8,0,2530,0,316,2.0,49.8,15,45,0,2.0,24.9,0,2.350480335392062e-06,0
2023-03-31 19:48:38,8885.0,57.9,0,715,1,177,1.0,49.9,9,37,0,1.0,49.9,0,1.6859603810514892e-10,0
2023-03-31 19:35:25,8884.0,57.8,0,5364,0,1011,2.0,49.8,1,28,0,2.0,24.9,0,5.322070084217415e-05,0
2023-03-31 19:00:18,8882.0,57.8,0,86,0,316,2.0,49.8,0,26,0,2.0,24.9,0,1.3225688290198589e-06,0
2023-03-31 18:56:43,8880.0,82.8,0,2728,0,378,2.0,74.8,0,25,0,2.0,37.4,0,5.231701718508473e-07,0
2023-03-31 18:50:26,8879.0,57.8,0,339,0,1011,2.0,49.8,9,38,0,2.0,24.9,0,5.4584679163583945e-05,0
2023-03-31 18:32:54,8878.0,32.9,0,6825,0,291,1.0,24.9,6,34,0,1.0,24.9,0,8.538734154046645e-08,0
2023-03-31 18:25:55,8877.0,57.8,0,932,0,1011,2.0,49.8,5,33,0,2.0,24.9,0,4.86714198047549e-05,0
2023-03-31 18:21:15,8876.0,67.9,0,6994,0,713,1.0,59.9,15,45,0,1.0,59.9,0,4.3219934092813126e-10,0
2023-03-31 18:10:00,8875.0,57.8,0,2731,0,1011,2.0,49.8,0,27,0,2.0,24.9,0,4.018607032656429e-05,0
2023-03-31 18:04:31,8874.0,57.8,0,430,0,316,2.0,49.8,8,36,0,2.0,24.9,0,1.8086527056493422e-06,0
2023-03-31 17:54:37,8873.0,57.8,0,3814,0,316,2.0,49.8,5,33,0,2.0,24.9,0,1.4183242873514172e-06,0
2023-03-31 17:47:45,8871.0,57.8,0,4689,0,316,2.0,49.8,5,34,0,2.0,24.9,0,9.777991854863167e-07,0
2023-03-31 17:38:51,8870.0,57.8,0,1745,0,316,2.0,49.8,13,40,0,2.0,24.9,0,5.987981043445938e-06,0
2023-03-31 17:36:12,8869.0,32.9,0,4550,0,370,1.0,24.9,8,36,0,1.0,24.9,0,1.5281167702079577e-07,0
2023-03-31 17:30:18,8868.0,61.8,0,4793,0,316,2.0,49.8,5,33,0,2.0,24.9,0,8.32143193012611e-07,0
2023-03-31 17:26:36,8867.0,32.9,0,2317,0,370,1.0,24.9,1,29,0,1.0,24.9,0,5.040036212842404e-08,0
2023-03-31 17:26:34,8866.0,32.9,0,2148,0,370,1.0,24.9,6,34,0,1.0,24.9,0,1.013198179241462e-07,0
2023-03-31 17:25:55,8865.0,57.8,0,381,0,398,2.0,49.8,7,35,1,2.0,24.9,0,2.436325770922152e-06,0
2023-03-31 17:22:23,8864.0,36.9,0,5415,0,370,1.0,24.9,5,34,0,1.0,24.9,0,3.834147215335403e-08,0
2023-03-31 17:09:39,8862.0,267.6,0,1245,1,400,6.0,259.6,4,32,0,6.0,43.26666666666667,1,0.8780831118764608,1
2023-03-31 16:52:06,8860.0,32.9,0,2703,0,291,1.0,24.9,1,30,0,1.0,24.9,0,2.226854034806382e-08,0
2023-03-31 16:35:16,8859.0,82.7,0,1637,1,366,3.0,74.7,8,36,0,3.0,24.900000000000002,0,4.838012725079324e-05,0
2023-03-31 16:33:52,8858.0,32.9,0,3049,0,370,1.0,24.9,7,35,0,1.0,24.9,0,1.22625113668225e-07,0
2023-03-31 16:27:27,8857.0,32.9,0,2720,0,291,1.0,24.9,13,41,0,1.0,24.9,0,1.8508206080447335e-07,0
2023-03-31 16:19:41,8854.0,92.8,0,2038,0,666,2.0,84.8,2,31,0,2.0,42.4,0,2.803306411314245e-07,0
2023-03-31 16:19:46,8855.0,57.8,0,5446,0,398,2.0,49.8,6,34,0,2.0,24.9,0,2.7631411555061307e-06,0
2023-03-31 15:59:42,8850.0,32.9,0,4530,0,291,1.0,24.9,5,33,0,1.0,24.9,0,6.583929846846818e-08,0
2023-03-31 15:58:45,8849.0,32.9,0,1288,0,291,1.0,24.9,7,35,0,1.0,24.9,0,7.346348062611649e-08,0
2023-03-31 15:56:58,8848.0,67.9,0,7042,0,450,1.0,59.9,4,32,0,1.0,59.9,0,5.2534180983041074e-11,0
2023-03-31 15:56:19,8847.0,57.8,0,5488,1,316,2.0,49.8,15,45,0,2.0,24.9,0,2.703062684324628e-06,0
2023-03-31 15:55:21,8846.0,32.9,0,3647,0,370,1.0,24.9,7,35,0,1.0,24.9,0,1.2684192012219654e-07,0
2023-03-31 15:51:28,8845.0,57.8,0,2023,0,316,2.0,49.8,9,38,0,2.0,24.9,0,1.4986879531915065e-06,0
2023-03-31 15:46:54,8842.0,32.9,0,1318,0,370,1.0,24.9,1,28,0,1.0,24.9,0,7.292112784875665e-08,0
2023-03-31 15:47:03,8843.0,32.9,0,5252,0,370,1.0,24.9,6,34,0,1.0,24.9,0,1.2004054648703122e-07,0
2023-03-31 15:42:31,8841.0,57.8,0,5299,0,316,2.0,49.8,9,37,0,2.0,24.9,0,2.7169395007250233e-06,0
2023-03-31 15:36:36,8840.0,57.8,0,2564,0,316,2.0,49.8,1,28,0,2.0,24.9,0,1.1513088554327514e-06,0
2023-03-31 15:36:20,8839.0,82.7,0,7014,0,988,3.0,74.7,9,38,0,3.0,24.900000000000002,0,0.0013644917572340498,0
2023-03-31 13:49:27,8837.0,32.9,0,1404,0,370,1.0,24.9,15,45,0,1.0,24.9,0,1.5106243835716352e-07,0
2023-03-31 12:59:21,8836.0,147.8,0,4278,1,649,2.0,139.8,15,45,0,2.0,69.9,0,2.1431861347186144e-08,0
2023-03-31 12:38:55,8835.0,67.9,0,2918,0,438,1.0,59.9,13,40,0,1.0,59.9,0,2.1508450721648332e-10,0
2023-03-31 10:33:39,8833.0,117.9,0,4888,1,739,2.0,109.9,5,34,0,2.0,54.95,0,1.1605965206983738e-07,0
2023-03-31 10:25:38,8832.0,67.9,0,4735,0,849,2.0,59.9,0,27,0,2.0,29.95,0,9.141713309745586e-06,0
2023-03-31 10:10:34,8831.0,57.9,0,6550,0,78,1.0,49.9,13,43,0,1.0,49.9,0,1.0719646436816513e-10,0
2023-03-31 08:42:38,8830.0,152.7,0,4652,0,762,3.0,144.7,0,27,0,3.0,48.23333333333333,0,5.401462108815346e-05,0
2023-03-31 08:04:20,8829.0,67.9,0,5411,0,790,1.0,59.9,5,34,0,1.0,59.9,0,2.2248848061020961e-10,0
